unique_id,long,lat,year,source,crop,treatment,n_kgpha,p_kgpha,k_kgpha,grain_yield_kgpha
12400_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,1119.411111
12199_38.289719_9.847721,38.289719,9.847721,2006,P_calibration NSRC,Teff,NP,138,40.17467249,0,1119.422222
12164_38.232208_9.797547,38.232208,9.797547,2006,P_calibration NSRC,Teff,P,0,20.08733624,0,1119.833333
6527_39.7573_12.8368,39.7573,12.8368,2016,ISFM-2016,Teff,NPSB_Org,15.33333333,16.59388646,0,1120
9114_37.727026_7.042811,37.727026,7.042811,2014,ATA_Balanced_Fertilizer_Trial,Teff,NP,64,20.08733624,0,1120
19744_37.374097_10.689561,37.374097,10.689561,2011,Cascape,Teff,NP,64,20,0,1120
20025_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,Control,0,0,0,1120
21644_38.779383_8.817355,38.779383,8.817355,2016,SG 2000,Teff,NPKS,65,16.59,50,1120
30020_37.000151_11.41079,37.000151,11.41079,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,29.75206612,1120
EIAR_161_1945,39.055,8.786,2021,EIAR,Teff,NKSZnB,92,0,49.8,1120
EIAR_163_1997,38.749,8.853,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1120
OARI_111_3591,38.76669,8.15468,2021,OARI,Teff,NPKZnB,46,20.1,49.8,1120
12388_38.306105_9.956731,38.306105,9.956731,2006,P_calibration NSRC,Teff,Control,0,0,0,1120.033333
12226_38.36819_9.853845,38.36819,9.853845,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,1120.1
12457_38.342616_9.884842,38.342616,9.884842,2006,P_calibration NSRC,Teff,P,0,20.08733624,0,1120.2
EIAR_139_1303,38.0115,10.23323,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1120.37037
EIAR_139_1312,38.0115,10.23323,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1120.37037
EIAR_139_1304,38.0115,10.23323,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1120.37037
12202_38.289719_9.847721,38.289719,9.847721,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,1120.655556
16482_36.85328_12.003661,36.85328,12.003661,2004,P_calibration NSRC,Teff,NP,92,40.17467249,0,1121
28206_38.284468_8.680174,38.284468,8.680174,2015,OARI_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.1157,1121
1753_224,37.729993,10.418441,2020,ARARI,Teff,Control,0,0,0,1121
15108_38.22807_10.334133,38.22807,10.334133,2003,P_calibration NSRC,Teff,NP,46,20.08733624,0,1121.111111
9062_38.839432_6.555624,38.839432,6.555624,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPSB,64,23.58078603,0,1121.25
12433_38.342616_9.884842,38.342616,9.884842,2006,P_calibration NSRC,Teff,P,0,40.17467249,0,1121.311111
16385_36.880171_12.009017,36.880171,12.009017,2004,P_calibration NSRC,Teff,NP,138,10.04366812,0,1121.333333
28533_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,PKSZnB,0,30.13,66.1157,1121.410256
16337_36.826485_12.005726,36.826485,12.005726,2004,P_calibration NSRC,Teff,P,0,40.17467249,0,1121.444444
15630_38.25121_14.142155,38.25121,14.142155,2003,P_calibration NSRC,Teff,NP,46,40.17467249,0,1122.222222
15653_38.25121_14.142155,38.25121,14.142155,2003,P_calibration NSRC,Teff,N,46,0,0,1122.222222
16692_36.912651_11.542521,36.912651,11.542521,2007,P_calibration NSRC,Teff,NP,46,10.04366812,0,1122.222222
OARI_110_3574,39.18378,8.57778,2021,OARI,Teff,NP,69,20.1,0,1122.5
OARI_115_3708,39.16746,8.61399,2021,OARI,Teff,NPKSB,69,20.1,49.8,1122.5
OARI_124_3942,40.18358,8.34435,2021,OARI,Teff,NPSZnB,69,20.1,0,1122.727273
29088_37.000151_11.41079,37.000151,11.41079,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,20.08733624,74.38,1123
12142_38.232208_9.797547,38.232208,9.797547,2006,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1123.222222
16202_37.619417_8.295514,37.619417,8.295514,1996,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1123.333333
12366_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,N,138,0,0,1123.411111
12386_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,N,138,0,0,1123.7
29846_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,59.50413223,1124.359
15110_38.22807_10.334133,38.22807,10.334133,2003,P_calibration NSRC,Teff,N,46,0,0,1124.444444
28592_37.000151_11.41079,37.000151,11.41079,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1124.5
20325_37.735524_8.071519,37.735524,8.071519,2011,Cascape,Teff,NP,41,20,0,1124.691358
16396_36.880171_12.009017,36.880171,12.009017,2004,P_calibration NSRC,Teff,P,0,10.04366812,0,1124.777778
8823_39.065468_8.794138,39.065468,8.794138,2015,ATA_Balanced_Fertilizer_Trial,Teff,NP,60,10.04366812,0,1125
8850_39.380943_8.65235,39.380943,8.65235,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSB,41,17.90393013,17.3553719,1125
9148_37.73878_7.054137,37.73878,7.054137,2015,ATA_Balanced_Fertilizer_Trial,Teff,NPSZnB,63,15.28384279,0,1125
28687_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,69,30.13,66.1157,1125
28896_38.905523_8.65667,38.905523,8.65667,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,20.08733624,74.38,1125
29155_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1125
34075_38.31_14.25,38.31,14.25,2007,Mirutse et al. 2009,Teff,N,69,0,0,1125
34077_38.31_14.25,38.31,14.25,2007,Mirutse et al. 2009,Teff,NP,46,23,0,1125
2306_364,37.36117,7.7551,2020,ICRISAT,Teff,NP,80,24.9,0,1125
ARARI_72_1040,39.05876,9.78347,2021,ARARI,Teff,NPKSB,120,30.1,49.8,1125
EIAR_135_1190,37.96616,10.23908,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1125
OARI_91_4068,37.1438,8.1925,2021,OARI,Teff,NPS,92,30.1,0,1125
OARI_93_4110,36.10169,8.53303,2021,OARI,Teff,NPKZnB,69,30.1,49.8,1125
OARI_95_4171,36.10903,8.50592,2021,OARI,Teff,NPSZnB,69,30.1,0,1125
SARI_53_4540,37.709,8.28,2021,SARI,Teff,NPKZnB,92,30.1,49.8,1125
12375_38.319071_9.932655,38.319071,9.932655,2006,P_calibration NSRC,Teff,NP,46,10.04366812,0,1125.588889
ARARI_60_673,37.854889,11.050019,2021,ARARI,Teff,NPKSZnB,46,30.1,49.8,1125.833333
ARARI_59_670,37.914719,11.029089,2021,ARARI,Teff,NPS,46,30.1,0,1126.666667
EIAR_156_1795,38.939,8.798,2021,EIAR,Teff,NKSZnB,92,0,49.8,1126.666667
EIAR_200_3109,38.972,8.324,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1126.666667
EIAR_201_3135,38.907,8.261,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1126.666667
EIAR_207_3324,38.957,8.321,2021,EIAR,Teff,NPSZnB,92,30.1,0,1126.666667
EIAR_208_3368,38.959,8.327,2021,EIAR,Teff,NPS,92,30.1,0,1126.666667
OARI_123_3929,40.18358,8.34435,2021,OARI,Teff,NPS,46,20.1,0,1127.272727
ARARI_59_659,37.914719,11.029089,2021,ARARI,Teff,NKSZnB,46,0,49.8,1127.5
OARI_116_3747,39.16746,8.61399,2021,OARI,Teff,NKSZnB,69,0,49.8,1127.5
15988_37.640355_8.303225,37.640355,8.303225,1996,P_calibration NSRC,Teff,P,0,20.08733624,0,1127.777778
29217_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1128
15892_37.665135_8.285338,37.665135,8.285338,1996,P_calibration NSRC,Teff,N,46,0,0,1128.888889
13208_38.701312_9.733145,38.701312,9.733145,2007,P_calibration NSRC,Teff,NP,92,20.08733624,0,1129
29204_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1129
13238_38.661491_9.71835,38.661491,9.71835,2007,P_calibration NSRC,Teff,NP,138,40.17467249,0,1129.25
OARI_118_3807,35.22099,9.00964,2021,OARI,Teff,NKSZnB,69,0,49.8,1129.62963
OARI_118_3791,35.22099,9.00964,2021,OARI,Teff,NPKSZnB,69,20.1,49.8,1129.62963
OARI_119_3831,35.17266,8.9921,2021,OARI,Teff,NPKZnB,69,20.1,49.8,1129.62963
OARI_119_3823,35.17266,8.9921,2021,OARI,Teff,NPKSZn,69,20.1,49.8,1129.62963
28297_38.905523_8.65667,38.905523,8.65667,2014,OARI_NPKS_Trial,Teff,NPKSZnB,46,30.13,66.1157,1131
1752_223,37.730646,10.417422,2020,ARARI,Teff,Control,0,0,0,1131
15139_38.207753_10.312908,38.207753,10.312908,2003,P_calibration NSRC,Teff,P,0,40.17467249,0,1131.111111
28797_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,50.21834061,74.38,1131.3
OARI_122_3882,40.40115,8.52332,2021,OARI,Teff,NPSZnB,69,20.1,0,1131.818182
OARI_124_3938,40.18358,8.34435,2021,OARI,Teff,NPKSB,69,20.1,49.8,1131.818182
20894_37.04268_12.230511,37.04268,12.230511,2016,SG 2000,Teff,NPKS,65,16.59,50,1132
29624_38.202236_8.607101,38.202236,8.607101,2014,OARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,89.25619835,1132
16466_36.85328_12.003661,36.85328,12.003661,2004,P_calibration NSRC,Teff,NP,138,20.08733624,0,1132.222222
13455_38.814764_9.716961,38.814764,9.716961,2007,P_calibration NSRC,Teff,N,92,0,0,1132.3
10388_38.728857_10.549191,38.728857,10.549191,2006,P_calibration NSRC,Teff,N,46,0,0,1132.6
OARI_101_3455,37.485,9.558,2021,OARI,Teff,Control,0,0,0,1132.787326
OARI_89_4003,37.3292,7.3924,2021,OARI,Teff,PKSZnB,0,30.1,49.8,1132.81
OARI_90_4030,37.1518,8.1774,2021,OARI,Teff,PKSZnB,0,30.1,49.8,1132.81
OARI_91_4052,37.1438,8.1925,2021,OARI,Teff,NPSZnB,92,30.1,0,1132.81
9102_38.860366_6.581061,38.860366,6.581061,2015,ATA_Balanced_Fertilizer_Trial,Teff,NP,64,20.08733624,0,1133.1
16335_36.826485_12.005726,36.826485,12.005726,2004,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1133.111111
29546_37.000151_11.41079,37.000151,11.41079,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1133.25
29804_38.684868_14.085802,38.684868,14.085802,2014,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,29.75206612,1133.333
29896_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,89.25619835,1133.333
27964_38.2_7.8,38.2,7.8,2015,EIAR_NPKS_Trial,Teff,Control,0,0,0,1133.333333
EIAR_164_2038,38.752,8.8549,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1133.333333
EIAR_166_2106,39.241667,8.703367,2021,EIAR,Teff,Control,0,0,0,1133.333333
EIAR_193_2916,38.24806,8.70311,2021,EIAR,Teff,Control,0,0,0,1133.333333
EIAR_198_3045,38.952,8.319,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1133.333333
EIAR_198_3054,38.952,8.319,2021,EIAR,Teff,NPSZnB,92,30.1,0,1133.333333
EIAR_200_3102,38.972,8.324,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1133.333333
EIAR_205_3269,38.915,8.266,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1133.333333
EIAR_206_3305,38.959,8.317,2021,EIAR,Teff,Control,0,0,0,1133.333333
EIAR_208_3353,38.959,8.327,2021,EIAR,Teff,NPSZnB,92,30.1,0,1133.333333
16725_36.869468_11.585774,36.869468,11.585774,2007,P_calibration NSRC,Teff,N,92,0,0,1133.333333
20053_41.916396_9.06657,41.916396,9.06657,2013,Cascape,Teff,Control,0,0,0,1135
28889_38.905523_8.65667,38.905523,8.65667,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,74.38,1135
2201_342,37.3366,7.75905,2020,ICRISAT,Teff,NPSZnB,80,24.9,0,1135
ARARI_60_683,37.854889,11.050019,2021,ARARI,Teff,NPKZnB,46,30.1,49.8,1135
EIAR_178_2464,38.17104,8.96385,2021,EIAR,Teff,Control,0,0,0,1135
13242_38.661491_9.71835,38.661491,9.71835,2007,P_calibration NSRC,Teff,P,0,20.08733624,0,1135.25
28177_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,NPKSZnB,23,30.13,66.1157,1135.8
ARARI_59_646,37.914719,11.029089,2021,ARARI,Teff,NPKSZn,46,30.1,49.8,1135.833333
29865_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,114.0495868,1135.897
13197_38.701312_9.733145,38.701312,9.733145,2007,P_calibration NSRC,Teff,NPK,138,40.17467249,49.58677686,1136
15894_37.665135_8.285338,37.665135,8.285338,1996,P_calibration NSRC,Teff,NP,92,10.04366812,0,1136.666667
EIAR_201_3149,38.907,8.261,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1136.666667
29503_38.422078_11.807463,38.422078,11.807463,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1136.75
13255_38.739098_9.756416,38.739098,9.756416,2007,P_calibration NSRC,Teff,P,0,10.04366812,0,1137
13182_38.701312_9.733145,38.701312,9.733145,2007,P_calibration NSRC,Teff,N,138,0,0,1137.5
OARI_90_4021,37.1518,8.1774,2021,OARI,Teff,NPKZnB,92,30.1,49.8,1137.5
OARI_90_4016,37.1518,8.1774,2021,OARI,Teff,NPKSB,92,30.1,49.8,1137.5
OARI_90_4023,37.1518,8.1774,2021,OARI,Teff,NPSZnB,92,30.1,0,1137.5
OARI_90_4026,37.1518,8.1774,2021,OARI,Teff,NKSZnB,92,0,49.8,1137.5
OARI_91_4045,37.1438,8.1925,2021,OARI,Teff,NPKSZn,92,30.1,49.8,1137.5
OARI_91_4051,37.1438,8.1925,2021,OARI,Teff,NPKZnB,92,30.1,49.8,1137.5
OARI_91_4047,37.1438,8.1925,2021,OARI,Teff,NPKSB,92,30.1,49.8,1137.5
OARI_92_4074,37.15,8.2088,2021,OARI,Teff,NPKSZn,92,30.1,49.8,1137.5
OARI_92_4077,37.15,8.2088,2021,OARI,Teff,NPKSB,92,30.1,49.8,1137.5
OARI_95_4164,36.10903,8.50592,2021,OARI,Teff,NPKSZn,69,30.1,49.8,1137.5
OARI_95_4177,36.10903,8.50592,2021,OARI,Teff,PKSZnB,0,30.1,49.8,1137.5
OARI_95_4178,36.10903,8.50592,2021,OARI,Teff,PKSZnB,0,30.1,49.8,1137.5
OARI_96_4203,36.11506,8.41169,2021,OARI,Teff,NPSZnB,69,30.1,0,1137.5
OARI_96_4198,36.11506,8.41169,2021,OARI,Teff,NPKZnB,69,30.1,49.8,1137.5
OARI_96_4193,36.11506,8.41169,2021,OARI,Teff,NPKSZn,69,30.1,49.8,1137.5
13257_38.739098_9.756416,38.739098,9.756416,2007,P_calibration NSRC,Teff,NP,138,46,0,1137.575
16462_36.85328_12.003661,36.85328,12.003661,2004,P_calibration NSRC,Teff,NP,92,20.08733624,0,1137.777778
2636_470,39.658533,11.372683,2020,ARARI,Teff,Control,0,0,0,1138
29842_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPSZnB,92,30.13100437,0,1138.462
15569_38.240061_14.132117,38.240061,14.132117,2003,P_calibration NSRC,Teff,P,0,40.17467249,0,1138.888889
15663_38.25121_14.142155,38.25121,14.142155,2003,P_calibration NSRC,Teff,P,0,20.08733624,0,1138.888889
15689_38.255855_14.098973,38.255855,14.098973,2003,P_calibration NSRC,Teff,NK,46,0,49.58677686,1138.888889
EIAR_139_1310,38.0115,10.23323,2021,EIAR,Teff,NPKSB,92,30.1,49.8,1138.888889
1186_37,37.93785,7.629083,2020,SARI,Teff,NP,60,16.6,0,1139
ARARI_60_700,37.854889,11.050019,2021,ARARI,Teff,NPS,46,30.1,0,1139.166667
29925_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,44.62809917,1139.487179
13415_38.80512_9.70949,38.80512,9.70949,2007,P_calibration NSRC,Teff,N,46,0,0,1139.75
15880_37.678326_8.297971,37.678326,8.297971,1996,P_calibration NSRC,Teff,P,0,20.08733624,0,1140
15955_37.640355_8.303225,37.640355,8.303225,1996,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1140
19500_37.422243_9.466765,37.422243,9.466765,2006,P_calibration NSRC,Teff,NP,92,10.04366812,0,1140
24363_38.461309_14.100087,38.461309,14.100087,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1140
24364_38.454081_14.099113,38.454081,14.099113,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1140
24507_38.461309_14.100087,38.461309,14.100087,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1140
24508_38.454081_14.099113,38.454081,14.099113,2017,SG 2000,Teff,NPSZnB,63.8,15.59,0,1140
28748_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,40,30.13,66.1157,1140
29576_37.480591_10.785528,37.480591,10.785528,2015,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1140
EIAR_162_1979,39.035,8.653,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1140
EIAR_200_3104,38.972,8.324,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1140
OARI_112_3619,38.76669,8.15468,2021,OARI,Teff,NPKSB,69,20.1,49.8,1140
13218_38.661491_9.71835,38.661491,9.71835,2007,P_calibration NSRC,Teff,P,0,10.04366812,0,1140.5
13356_38.764311_9.784801,38.764311,9.784801,2007,P_calibration NSRC,Teff,NPK,92,10.04366812,49.58677686,1140.55
OARI_89_3995,37.3292,7.3924,2021,OARI,Teff,NPKSB,92,30.1,49.8,1140.63
ARARI_58_619,37.915419,11.020281,2021,ARARI,Teff,NPKSB,46,30.1,49.8,1140.833333
EIAR_185_2668,38.247556,8.98275,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1140.833333
OARI_123_3926,40.37,8.50539,2021,OARI,Teff,Control,0,0,0,1140.909091
15926_37.647006_8.295078,37.647006,8.295078,1996,P_calibration NSRC,Teff,NP,138,10.04366812,0,1141.111111
ARARI_71_1027,39.24588,9.83624,2021,ARARI,Teff,Control,0,0,0,1141.666667
EIAR_140_1353,38.03114,10.20971,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1141.666667
13203_38.701312_9.733145,38.701312,9.733145,2007,P_calibration NSRC,Teff,NP,92,40.17467249,0,1142.5
13329_38.764311_9.784801,38.764311,9.784801,2007,P_calibration NSRC,Teff,NP,46,40.17467249,0,1143
13334_38.764311_9.784801,38.764311,9.784801,2007,P_calibration NSRC,Teff,NP,92,40.17467249,0,1143
ARARI_60_687,37.854889,11.050019,2021,ARARI,Teff,NPSZnB,46,30.1,0,1143.333333
OARI_107_3482,39.21663,8.71848,2021,OARI,Teff,NP,69,20.1,0,1143.5
EIAR_153_1723,37.86945,8.24482,2021,EIAR,Teff,NPS,75,25,0,1143.927083
EIAR_153_1724,37.86945,8.24482,2021,EIAR,Teff,NPS,75,25,0,1143.927083
ARARI_60_688,37.854889,11.050019,2021,ARARI,Teff,NKSZnB,46,0,49.8,1144.166667
ARARI_61_708,37.831419,11.042611,2021,ARARI,Teff,NPKSZn,46,30.1,49.8,1144.166667
15036_38.254163_10.30584,38.254163,10.30584,2003,P_calibration NSRC,Teff,NP,46,20.08733624,0,1144.444444
16596_36.923531_11.315188,36.923531,11.315188,2007,P_calibration NSRC,Teff,NP,92,40.17467249,0,1144.444444
16664_36.918134_11.357764,36.918134,11.357764,2007,P_calibration NSRC,Teff,NP,92,10.04366812,0,1144.444444
16841_36.937148_11.342258,36.937148,11.342258,2007,P_calibration NSRC,Teff,NP,46,20.08733624,0,1144.444444
13495_38.798355_9.728439,38.798355,9.728439,2007,P_calibration NSRC,Teff,N,46,0,0,1144.5
28895_38.905523_8.65667,38.905523,8.65667,2015,OARI_NPKS_Trial,Teff,NPKSZnB,92,10.04366812,74.38,1145
13331_38.764311_9.784801,38.764311,9.784801,2007,P_calibration NSRC,Teff,N,92,0,0,1145.25
OARI_99_4302,37.396,9.521,2021,OARI,Teff,NP,69,20.1,0,1145.457089
13302_38.676625_9.761961,38.676625,9.761961,2007,P_calibration NSRC,Teff,NP,46,10.04366812,0,1145.5
EIAR_192_2873,37.96452,8.49541,2021,EIAR,Teff,NPSZnB,92,30.1,0,1145.833333
13236_38.661491_9.71835,38.661491,9.71835,2007,P_calibration NSRC,Teff,Control,0,0,0,1145.875
13265_38.739098_9.756416,38.739098,9.756416,2007,P_calibration NSRC,Teff,NP,92,10.04366812,0,1145.975
1931_283,37.563891,10.478101,2020,ARARI,Teff,NPSZnB,80,24.9,0,1146
2286_357,37.3635,7.75475,2020,ICRISAT,Teff,NPSZnB,80,24.9,0,1146
29050_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NKSZnB,92,0,74.38,1146.28
EIAR_163_2019,38.749,8.853,2021,EIAR,Teff,NPS,92,30.1,0,1146.666667
EIAR_166_2098,39.241667,8.703367,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1146.666667
EIAR_201_3156,38.907,8.261,2021,EIAR,Teff,Control,0,0,0,1146.666667
29345_38.684868_14.085802,38.684868,14.085802,2014,SARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,74.38,1147.436
29899_38.744131_14.04453,38.744131,14.04453,2015,TARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1147.436
EIAR_170_2220,37.90918,8.95761,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1147.5
OARI_112_3631,38.76669,8.15468,2021,OARI,Teff,PKSZnB,0,20.1,49.8,1147.5
14810_38.218389_10.320614,38.218389,10.320614,2003,P_calibration NSRC,Teff,NP,138,10.04366812,0,1147.777778
19784_37.654163_11.74805,37.654163,11.74805,2011,Cascape,Teff,NPSCa,64,20,0,1148
EIAR_139_1313,38.0115,10.23323,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1148.148148
EIAR_142_1413,38.06449,10.23919,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1148.148148
13430_38.80512_9.70949,38.80512,9.70949,2007,P_calibration NSRC,Teff,N,92,0,0,1148.25
ARARI_61_703,37.831419,11.042611,2021,ARARI,Teff,NPKSZnB,46,30.1,49.8,1148.333333
30027_37.000151_11.41079,37.000151,11.41079,2014,ARARI_NPKS_Trial,Teff,NPKSZnB,92,30.13100437,14.87603306,1148.5
15976_37.640355_8.303225,37.640355,8.303225,1996,P_calibration NSRC,Teff,N,46,0,0,1148.888889
28198_38.284468_8.680174,38.284468,8.680174,2014,OARI_NPKS_Trial,Teff,NPKSZnB,23,30.13,66.1157,1149
ARARI_66_863,37.473222,11.296583,2021,ARARI,Teff,NPKZnB,80,20.1,49.8,1149.166667
10238_38.713602_10.537362,38.713602,10.537362,2006,P_calibration NSRC,Teff,P,0,10.04366812,0,1149.288889
8792_36.243559_9.96126,36.243559,9.96126,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,60,17.03056769,17,1150
9159_37.870151_5.423996,37.870151,5.423996,2014,ATA_Balanced_Fertilizer_Trial,Teff,NP,64,20.08733624,0,1150
15562_38.240061_14.132117,38.240061,14.132117,2003,P_calibration NSRC,Teff,NP,92,40.17467249,0,1150
15568_38.240061_14.132117,38.240061,14.132117,2003,P_calibration NSRC,Teff,NP,92,10.04366812,0,1150
15897_37.665135_8.285338,37.665135,8.285338,1996,P_calibration NSRC,Teff,NP,92,40.17467249,0,1150
ARARI_59_648,37.914719,11.029089,2021,ARARI,Teff,NPKSZn,46,30.1,49.8,1150
ARARI_75_1139,39.24195,9.83624,2021,ARARI,Teff,NKSZnB,120,0,49.8,1150
EIAR_178_2466,38.17104,8.96385,2021,EIAR,Teff,Control,0,0,0,1150
OARI_95_4187,36.10903,8.50592,2021,OARI,Teff,NPS,69,30.1,0,1150
OARI_96_4201,36.11506,8.41169,2021,OARI,Teff,NPSZnB,69,30.1,0,1150
OARI_96_4190,36.11506,8.41169,2021,OARI,Teff,NPKSZnB,69,30.1,49.8,1150
OARI_96_4196,36.11506,8.41169,2021,OARI,Teff,NPKSB,69,30.1,49.8,1150
ARARI_62_750,37.592833,11.161028,2021,ARARI,Teff,NKSZnB,80,0,49.8,1150.833333
16403_36.880171_12.009017,36.880171,12.009017,2004,P_calibration NSRC,Teff,NP,92,10.04366812,0,1151.111111
ARARI_58_623,37.915419,11.020281,2021,ARARI,Teff,NPKZnB,46,30.1,49.8,1151.666667
8853_39.380943_8.65235,39.380943,8.65235,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSZnB,42,17.03056769,17.3553719,1151.75
10308_38.73882_10.563856,38.73882,10.563856,2006,P_calibration NSRC,Teff,Control,0,0,0,1152.166667
13312_38.676625_9.761961,38.676625,9.761961,2007,P_calibration NSRC,Teff,NP,138,10.04366812,0,1152.5
29042_38.802424_14.040348,38.802424,14.040348,2016,TARI_NPKS_Trial,Teff,NPKSZnB,92,40.17467249,74.38,1152.56
10204_38.722495_10.56459,38.722495,10.56459,2006,P_calibration NSRC,Teff,NP,46,40.17467249,0,1152.633333
EIAR_138_1277,38.02162,10.23454,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1152.777778
OARI_109_3521,39.18457,8.69283,2021,OARI,Teff,NPKSZnB,69,20.1,49.8,1153
ARARI_62_761,37.592833,11.161028,2021,ARARI,Teff,NPS,80,20.1,0,1153.333333
EIAR_162_1980,39.035,8.653,2021,EIAR,Teff,PKSZnB,0,30.1,49.8,1153.333333
EIAR_163_1995,38.749,8.853,2021,EIAR,Teff,NPKSZn,92,30.1,49.8,1153.333333
EIAR_198_3052,38.952,8.319,2021,EIAR,Teff,NPSZnB,92,30.1,0,1153.333333
EIAR_203_3191,38.915,8.266,2021,EIAR,Teff,NPKSZnB,92,30.1,49.8,1153.333333
EIAR_203_3206,38.915,8.266,2021,EIAR,Teff,NKSZnB,92,0,49.8,1153.333333
EIAR_208_3351,38.959,8.327,2021,EIAR,Teff,NPKZnB,92,30.1,49.8,1153.333333
14852_38.24947_10.297861,38.24947,10.297861,2003,P_calibration NSRC,Teff,N,92,0,0,1153.333333
EIAR_155_1759,37.81002,8.304098,2021,EIAR,Teff,NPKSB,75,25,49.8,1153.46875
22914_36.935706_12.204599,36.935706,12.204599,2017,SG 2000,Teff,NPS,69.6,16.59,0,1153.6
9057_38.824022_6.56265,38.824022,6.56265,2014,ATA_Balanced_Fertilizer_Trial,Teff,NPKSB,63,17.90393013,17.3553719,1153.75
15129_38.207753_10.312908,38.207753,10.312908,2003,P_calibration NSRC,Teff,P,0,20.08733624,0,1154.444444
15923_37.647006_8.295078,37.647006,8.295078,1996,P_calibration NSRC,Teff,NP,46,20.08733624,0,1154.444444
